id,text,embedding
1,"THE OCCUPATIONAL SAFETY, HEALTH AND WORKING
CONDITIONS CODE, 2019
——————
ARRANGEMENT OF CLAUSES
——————
CHAPTER I
PRELIMINARY
CLAUSES","[-0.1915978491306305, 0.17587393522262573, -0.012177242897450924, -0.08451858907938004, 0.0036639284808188677, 0.00022535258904099464, 0.06739901006221771, 0.04686398059129715, -0.00488593615591526, 0.03840484842658043, 0.11898121237754822, 0.024149101227521896, 0.008681761100888252, 0.04167675971984863, -0.03135466203093529, -0.010420565493404865, 0.0546284094452858, 0.04172099381685257, -0.17826388776302338, 0.18174044787883759, 0.0032479518558830023, -0.09351328760385513, 0.011043338105082512, 0.044000718742609024, 0.010240431874990463, -0.03785622492432594, 0.0423227921128273, 0.012551377527415752, 0.16256052255630493, 0.07389622181653976, 0.2366594523191452, 0.06176573038101196, 0.14453747868537903, -0.08377717435359955, 0.02821798250079155, 0.039457790553569794, -0.014913184568285942, 0.058802150189876556, -0.013601909391582012, -0.0598839670419693, -0.05038221925497055, -0.2215396761894226, 0.05870027840137482, 0.08462627977132797, -0.0850834771990776, -0.08129484951496124, -0.023569971323013306, -0.0010433999123051763, 0.15772543847560883, 0.026238856837153435, -0.04758994281291962, 0.16204172372817993, -0.18402099609375, 0.013131803832948208, -0.17602220177650452, -0.12879961729049683, -0.06017540395259857, -0.033032286912202835, 0.10575982183218002, -0.07427850365638733, 0.029364250600337982, -0.09552672505378723, 0.09329632669687271, -0.0005391364684328437, 0.019727159291505814, -0.015010044910013676, -0.14824075996875763, -0.04311492666602135, -0.05556076392531395, 0.05526486411690712, 0.17499467730522156, 0.0017101617995649576, -0.051000289618968964, 0.03887351602315903, 0.0032459257636219263, -0.1597057282924652, 0.1051855981349945, -0.09716492146253586, 0.021304676309227943, -0.0820610523223877, 0.12693354487419128, 0.22587673366069794, -0.1505509614944458, -0.08021470159292221, -0.05064011365175247, 0.07989451289176941, -0.07519777119159698, -0.017261821776628494, 0.032047346234321594, 0.05073140561580658, 0.1572643220424652, 0.0630771592259407, 0.008679970167577267, 0.05331189185380936, -0.06322699785232544, -0.01465928740799427, 0.16713207960128784, -0.05493326485157013, 0.10991407930850983, -0.018625792115926743, -0.11764390766620636, -0.009041777811944485, -0.06329099833965302, -0.004151494242250919, 0.10130614787340164, -0.06067723408341408, -0.046932950615882874, -0.014883140102028847, -0.05052787438035011, 0.1885496824979782, 0.13625504076480865, 0.037625525146722794, 0.09936515986919403, -0.08582621067762375, -0.014401556923985481, 0.20190897583961487, -0.034338608384132385, 0.01527797058224678, -0.04006523638963699, 0.01598736271262169, 0.3005923628807068, -0.08208172023296356, -0.11071920394897461, 0.09803132712841034, 0.14161163568496704, -0.23882624506950378, -0.03100663051009178, 0.10723099112510681, -0.022952578961849213, 0.1776859164237976, -0.0613476037979126, -0.08405261486768723, 0.027328521013259888, 0.15701867640018463, -0.08782194554805756, 0.12853293120861053, -0.019232697784900665, -0.038120049983263016, 0.004006530158221722, -0.0597204715013504, -0.009064754471182823, 0.09586752206087112, -0.07164312154054642, -0.0024229229893535376, 0.049165286123752594, -0.11716283112764359, -0.159042090177536, 0.0451398529112339, -0.021080750972032547, 0.09147230535745621, -0.015475071035325527, -0.13404816389083862, -0.0911080539226532, -0.08069420605897903, -0.0822395607829094, 0.0685342326760292, 0.05970532074570656, -0.17014001309871674, 6.518942973343655e-05, 0.08112530410289764, -0.05478811636567116, 0.018296629190444946, -0.03599625080823898, 0.10398925840854645, -0.12049924582242966, 0.12296688556671143, -0.008154583163559437, -0.0016907616518437862, -0.015920478850603104, -0.14980818331241608, -0.18032285571098328, 0.012141013517975807, -0.01588539406657219, 0.09742314368486404, -0.03607206046581268, 0.0634700134396553, 0.02312740869820118, -0.07607946544885635, 0.019551407545804977, 0.06505221873521805, -0.16391579806804657, -0.0608675517141819, 0.08958586305379868, -0.06212583929300308, -0.13230010867118835, -0.07837694138288498, -0.07314037531614304, -0.12684839963912964, 0.001560427714139223, -0.05355864763259888, 0.033121831715106964, 0.02124767191708088, 0.011910045519471169, 0.004427521489560604, 0.004763384815305471, -0.08216153085231781, -0.07512365281581879, -0.20075537264347076, 0.032164476811885834, 0.032251499593257904, -0.08956504613161087, -0.0783829316496849, -0.08043123036623001, 0.12776146829128265, -0.1490359902381897, 0.002365631517022848, -0.10180188715457916, -0.052340131253004074, 0.0030188066884875298, -0.016417738050222397, 0.16925890743732452, 0.013372179120779037, 0.10931449383497238, -0.021046776324510574, -0.027251390740275383, 0.028231095522642136, 0.02989776059985161, 0.05099813640117645, -0.21890729665756226, -0.0025609461590647697, -0.00959248747676611, 0.13513979315757751, -0.2474590390920639, 0.027016324922442436, 0.006127679720520973, 0.005001204088330269, -0.013340125791728497, 0.05743231251835823, 0.05294889956712723, -0.022424327209591866, 0.03945185989141464, 0.12082654982805252, 0.009816711768507957, -0.005091750994324684, -0.0004139883676543832, 0.1259787231683731, -0.20845864713191986, 0.277823805809021, 0.011002333834767342, -0.05446680635213852, -0.06563819944858551, -0.01646827906370163, -0.11448682844638824, 0.08741693943738937, -0.17503668367862701, 0.0493435263633728, 0.06284740567207336, -0.03125108405947685, 0.023983052000403404, 0.00413194065913558, -0.009894434362649918, -0.015050330199301243, -0.0921676978468895, -0.00994050595909357, -0.0432896763086319, 0.08550023287534714, -0.06218968331813812, -0.013842752203345299, 0.005155761260539293, 0.12353520095348358, 0.103600412607193, -0.008688066154718399, 0.11191506683826447, -0.03371415287256241, 0.13018277287483215, 0.01938074640929699, 0.2113310545682907, -0.1488688588142395, 0.12657445669174194, -0.04265987128019333, -0.06940314918756485, 0.021630745381116867, -0.12283912301063538, -0.06148538365960121, -0.07550579309463501, -0.029082613065838814, -0.1811165064573288, -0.0703437328338623, 0.015680592507123947, 0.12138768285512924, -0.0067691984586417675, -0.05308672413229942, -0.0040301308035850525, -0.07266002148389816, -0.18570296466350555, 0.06897085905075073, 0.03269438445568085, -0.12534011900424957, -0.10716712474822998, 0.23650561273097992, 0.20561757683753967, 0.03190789371728897, -0.014134937897324562, -0.15497922897338867, -0.07217751443386078, -0.08568978309631348, -0.038826052099466324, -0.052304841578006744, -0.09279206395149231, 0.15342137217521667, 0.1727612316608429, 0.03888523578643799, -0.028153318911790848, -0.024013927206397057, -0.062469616532325745, 0.06451081484556198, 0.07888735085725784, 0.022534288465976715, 0.043523840606212616, 0.1460896134376526, 0.046494923532009125, -0.10584737360477448, -0.0317896269261837, 0.07567582279443741, -0.12267805635929108, 0.05681522935628891, 0.08371433615684509, -0.0861012190580368, -0.013510243967175484, 0.25201961398124695, 0.11395887285470963, -0.07410191744565964, -0.08617083728313446, 0.00914236344397068, 0.024922223761677742, -0.2167356163263321, -0.03354004770517349, -0.04245355352759361, 0.1027146652340889, -0.06130623072385788, 0.02537471055984497, 0.047011103481054306, 0.04808466136455536, -0.07997418195009232, -0.07915559411048889, -0.0946807712316513, -0.053063951432704926, -0.09067512303590775, -0.010337271727621555, 0.09563525021076202, -0.052159566432237625, -0.15456584095954895, 0.022455811500549316, -0.07216127961874008, 0.010706261731684208, 0.13589094579219818, -0.10809557139873505, 0.13337983191013336, 0.04717797785997391, 0.12158692628145218, -0.006378996651619673, 0.07669153064489365, 0.04344240576028824, 0.00533276004716754, -0.11926878988742828, -0.15829719603061676, 0.06381923705339432, -0.02092786878347397, 0.04467280954122543, 0.006238589994609356, -0.07462703436613083, 0.028740504756569862, 0.09785400331020355, 0.13236722350120544, -0.02153211459517479, -0.013291998766362667, 0.04190347343683243, 0.05973120033740997, -0.027948172762989998, 0.07623466849327087, -0.03184132277965546, 0.048282191157341, 0.10415069013834, -0.09119170159101486, 0.0033519507851451635, 0.03520817309617996, 0.12184376269578934, -0.0016060308553278446, -0.2136889100074768, -0.0576777309179306, 0.11261291801929474, 0.1299198716878891, 0.41432544589042664, 0.06671363860368729, 0.06569032371044159, -0.050975341349840164, -0.03846358880400658, -0.008861816488206387, 0.22921504080295563, 0.18611343204975128, 0.036948710680007935, -0.14194847643375397, -0.054211199283599854, 0.03801000863313675, 0.1114409863948822, 0.004486809018999338, -0.002134182723239064, 0.06665898859500885, 0.0256667323410511, -0.04983909800648689, 0.01400381326675415, -0.07030947506427765, -0.10977070033550262, 0.017789000645279884, 0.11270717531442642, -0.04331832379102707, 0.08045608550310135, -0.09321162104606628, -0.015833742916584015, 0.019277844578027725, 0.1570807546377182, -0.2099156677722931, -0.017556345090270042, 0.0029575417283922434, -0.15166416764259338, -0.03821784630417824, -0.025803957134485245, -0.13832701742649078, -0.03181327506899834, -0.08012357354164124, -0.008620936423540115, 0.032446011900901794, 0.0630417913198471, -0.1361064463853836, -0.17897635698318481, -0.13758713006973267, 0.2529325485229492, -0.06855721771717072, -0.04094677418470383, -0.014082076027989388, 0.024979565292596817, 0.018230024725198746, -0.029667764902114868, 0.1427035927772522, -0.18288534879684448, 0.18719783425331116, -0.01700318045914173, -0.06569791585206985, -0.13240328431129456, -0.057426802814006805, -0.07162143290042877, -0.003595652524381876, 0.20473098754882812, -0.02080278843641281, -0.07623662054538727, 0.20685754716396332, -0.03907312825322151, -0.0768728107213974, -0.07328145205974579, -0.07255224138498306, 0.07921241223812103, 0.051207784563302994, -0.007135172374546528, 0.07924795150756836, 0.18895021080970764, -0.0632631853222847, -0.00803449284285307, -0.027443919330835342, -0.04792201146483421, 0.03293699398636818, 0.12936940789222717, 0.11563381552696228, 0.006348587106913328, -0.01571585424244404, 0.11519230157136917, -0.0386420302093029, 0.04875509440898895, -0.08577419072389603, -0.03309961408376694, -0.05133789777755737, -0.2226751446723938, 0.0047525642439723015, -0.0743948295712471, 0.16127830743789673, -0.10186877846717834, 0.06460437923669815, -0.017116976901888847, -0.1729813516139984, 0.025057878345251083, -0.025012949481606483, 0.012372412718832493, -0.15059064328670502, 0.04133330285549164, -0.04278901591897011, -0.010214371606707573, 0.03987058252096176, 0.08566129207611084, -0.08836348354816437, -0.1170167550444603, -0.07977643609046936, 0.06952822953462601, -0.04118649289011955, -0.049940187484025955, 0.1711869090795517, -0.10088077932596207, 0.2587139308452606, 0.10905936360359192, 0.20849427580833435, -0.03676900640130043, -0.055363979190588, 0.04051312431693077, -0.06793378293514252, 0.035451389849185944, 0.010860389098525047, 0.047314222902059555, 0.05709139630198479, 0.0550861619412899, 0.05469023436307907, -0.007160789333283901, -0.017992539331316948, -0.10128482431173325, 0.14256542921066284, -0.02831617183983326, -0.06331023573875427, 0.03215260058641434, -0.04443959519267082, -0.21915234625339508, 0.03586084768176079, 0.02201526239514351, 0.04076926410198212, 0.06646828353404999, -0.03442365676164627, 0.06938758492469788, -0.00569327874109149, 0.09528056532144547, 0.09587085247039795, 0.1166246235370636, -0.020278284326195717, -0.11961416900157928, 0.16964803636074066, 0.11635614186525345, -0.047816213220357895, 0.014759535901248455, -0.02174421213567257, -0.004039678256958723, 0.016590110957622528, 0.12378299981355667, 0.18545910716056824, -0.11807195097208023, -0.10492667555809021, -0.13733762502670288, -0.06822766363620758, 0.24869117140769958, -0.035058848559856415, 0.08875899016857147, 0.11880967020988464, -0.036400869488716125, -0.04753031209111214, 0.1563822329044342, -0.1643478125333786, 0.02591213956475258, -0.06264913827180862, 0.18674589693546295, 0.06073523312807083, 0.09500034153461456, -0.032564595341682434, 0.0248284712433815, -0.053616903722286224, -0.037206437438726425, 0.001512280199676752, 0.003927822690457106, -0.046578921377658844, -0.059418875724077225, -0.07650302350521088, 0.010778261348605156, -0.16527201235294342, -0.017480771988630295, 0.050232283771038055, 0.1566268354654312, 0.006374690216034651, 0.00558119360357523, -0.0688505619764328, 0.0519820973277092, 0.09239930659532547, -0.028732148930430412, -0.007523857988417149, -0.18471097946166992, -0.009560545906424522, 0.034729789942502975, 0.021361716091632843, 0.11674681305885315, 0.018942708149552345, 0.03428048640489578, -0.00028356106486171484, -0.022315671667456627, -0.03212013468146324, 0.04540615528821945, 0.002281550085172057, 0.09172741323709488, 0.03606211394071579, -0.05393046885728836, 0.20980478823184967, 0.10818134993314743, -0.16578736901283264, 0.005617983639240265, -0.059191107749938965, -0.02021651715040207, -0.17488670349121094, 0.14590731263160706, -0.005793087650090456, 0.0063463845290243626, -0.16828423738479614, -0.07179410755634308, 0.008398170582950115, 0.10837868601083755, -0.12816669046878815, 0.03242488205432892, -0.004828532692044973, -0.055721063166856766, 0.18610042333602905, 0.020479831844568253, -0.023558765649795532, 0.08981239795684814, -0.07362879067659378, -0.0249797273427248, -0.03652224317193031, -0.03855734318494797, -0.005700955167412758, -0.04857616871595383, -0.04930329695343971, -0.06671572476625443, -0.06989322602748871, -0.37883391976356506, 0.24880751967430115, 0.07037177681922913, -0.0012889879290014505, 0.006944278255105019, -0.009514505043625832, -0.24218975007534027, -0.03952455893158913, -0.026032425463199615, -0.0902971401810646, -0.14102782309055328, 0.07022766023874283, -0.028514713048934937, 0.18440638482570648, 0.0019301963038742542, 0.04839253053069115, -0.029668021947145462, -0.06341780722141266, -0.13866136968135834, 0.06808627396821976, -0.009821468032896519, 0.08051525801420212, 0.01683225855231285, -0.02053840272128582, -0.024982789531350136, 0.08807551860809326, -0.053467098623514175, 0.04396091029047966, 0.14291340112686157, 0.045577798038721085, 0.10888486355543137, -0.0875651091337204, 0.10906533896923065, 0.11946742236614227, -0.2009710669517517, 0.1116686537861824, 0.028232326731085777, 0.044921573251485825, 0.00837281160056591, -0.025803275406360626, 0.0028506452217698097, -0.03731251507997513, 0.025454483926296234, -0.030020754784345627, 0.02632937766611576, 0.012955388985574245, 0.01332596130669117, 0.05252363905310631, 0.04910130053758621, 0.09352345764636993, 0.06233818829059601, 0.08706852048635483, 0.06066209450364113, -0.07305348664522171, -0.012522529810667038, 0.09810281544923782, -0.06767940521240234, -0.001719519030302763, 0.017461951822042465, -0.045942530035972595, 0.213412344455719, 0.04460320994257927, 0.1203695684671402, -0.05850686505436897, 0.02222842164337635, -0.02077922411262989, -0.009237303398549557, 0.03154722601175308, 0.04534507170319557, -0.020312435925006866, 0.12087081372737885, 0.0045873746275901794, -0.13581445813179016, -0.06841147691011429, 0.08017686754465103, 0.05668720230460167, 0.11898458749055862, 0.07836561650037766, -0.07840169221162796, -0.05764755979180336, 0.0649566799402237, 0.1332806944847107, -0.04611921310424805, 0.042633406817913055, -0.13078631460666656, -0.0677495077252388, -0.021697133779525757, 0.09748487919569016, -0.034392014145851135, -0.04125283285975456, -0.01375516690313816, -0.12151972949504852, -0.027034567669034004, 0.08149193972349167, -0.07265687733888626, -0.018448837101459503, -0.002593624871224165, 0.10459659993648529, 0.31141403317451477, 0.04018073529005051, 0.056857530027627945, -0.02165737748146057, -0.06927019357681274, 0.03315864875912666, 0.15110105276107788, 0.04470149427652359, 0.10014285147190094, -0.017127810046076775, -0.15006616711616516, 0.026231586933135986, 0.11523525416851044, 0.0514439195394516, -0.10868203639984131, 0.06942279636859894, 0.03683028370141983, -0.23161055147647858, -0.07638370990753174, 0.10762922465801239, -0.030915679410099983, 0.008266274817287922, 0.048693861812353134, 0.005735453683882952, 0.054557424038648605, -0.005527143366634846, 0.11052718758583069, 0.0066080885007977486, 0.0885559618473053, 0.07048206776380539, -0.21192866563796997, 0.07156198471784592, 0.012487396597862244, 0.030348163098096848, -0.1654852330684662, -0.07550866901874542, 0.004396401345729828, -0.04356207326054573, 0.040869586169719696, -0.07000888139009476, -0.0405413843691349, 0.0838811844587326, -0.0009739653905853629, 0.019099993631243706, 0.0857757031917572, 0.027201659977436066, -0.015748601406812668, -0.0561232715845108]"
